Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
2402,US-2022-137974-CHO-MIL-31000,16-04-2024,09-10-2027,First Class,137974,United States,Waynesboro,Virginia,22980,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2403,US-2022-161263-OTH-KAZ-38000,16-04-2024,12-10-2027,Standard Class,161263,United States,Toledo,Ohio,43615,Other,Atlantic,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9
2404,US-2022-155306-CHO-TRI-54000,17-04-2024,12-10-2027,Standard Class,155306,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
2230,US-2022-139675-CHO-SCR-58000,13-03-2024,08-09-2027,Second Class,139675,United States,Chico,California,95928,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
2231,US-2022-139675-CHO-MIL-31000,13-03-2024,08-09-2027,Second Class,139675,United States,Chico,California,95928,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26,8,16.88,9.12
2232,CA-2022-139675-CHO-SCR-58000,13-03-2024,08-09-2027,Second Class,139675,Canada,Calgary,Alberta,T2C,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
2751,US-2022-127110-CHO-SCR-58000,25-06-2024,22-12-2027,Standard Class,127110,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
2752,US-2022-115938-CHO-SCR-58000,26-06-2024,21-12-2027,Standard Class,115938,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2753,US-2022-115938-CHO-NUT-13000,26-06-2024,21-12-2027,Standard Class,115938,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8
482,US-2021-113768-OTH-LIC-15000,13-05-2024,09-11-2026,Standard Class,113768,United States,Los Angeles,California,90004,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,40,2,20,20
483,US-2021-167164-CHO-FUD-51000,13-05-2024,05-11-2026,Second Class,167164,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
484,US-2021-114433-CHO-SCR-58000,13-05-2024,07-11-2026,Standard Class,114433,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2405,US-2022-148712-CHO-NUT-13000,17-04-2024,14-10-2027,Standard Class,148712,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
2406,US-2022-155306-CHO-FUD-51000,17-04-2024,12-10-2027,Standard Class,155306,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
4320,US-2023-134334-CHO-SCR-58000,14-02-2025,07-08-2028,First Class,134334,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
4321,US-2023-162859-CHO-TRI-54000,15-02-2025,14-08-2028,Standard Class,162859,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
4322,US-2023-162859-CHO-NUT-13000,15-02-2025,14-08-2028,Standard Class,162859,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
3101,US-2022-135510-CHO-SCR-58000,05-09-2024,04-03-2028,Standard Class,135510,United States,Charlottesville,Virginia,22901,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
3102,US-2022-105158-CHO-FUD-51000,05-09-2024,02-03-2028,Standard Class,105158,United States,Rochester,Minnesota,55901,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3103,US-2022-162621-CHO-SCR-58000,05-09-2024,03-03-2028,Standard Class,162621,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
9725,US-2024-135860-CHO-SCR-58000,01-12-2025,30-05-2030,Standard Class,135860,United States,Saginaw,Michigan,48601,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
9726,US-2024-118542-CHO-SCR-58000,01-12-2025,28-05-2030,Standard Class,118542,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9727,US-2024-163139-CHO-MIL-31000,01-12-2025,26-05-2030,Second Class,163139,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
3802,US-2022-130974-CHO-SCR-58000,27-11-2024,21-05-2028,Second Class,130974,United States,Everett,Massachusetts,2149,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
3803,US-2022-101910-CHO-SCR-58000,27-11-2024,25-05-2028,Standard Class,101910,United States,Lake Elsinore,California,92530,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
3804,US-2022-130974-CHO-SCR-58000,27-11-2024,21-05-2028,Second Class,130974,United States,Everett,Massachusetts,2149,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2409,US-2022-155306-CHO-SCR-58000,17-04-2024,12-10-2027,Standard Class,155306,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2410,US-2022-148712-CHO-NUT-13000,17-04-2024,14-10-2027,Standard Class,148712,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
2411,US-2022-155306-CHO-MIL-31000,17-04-2024,12-10-2027,Standard Class,155306,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2933,US-2022-163237-CHO-TRI-54000,07-08-2024,30-01-2028,Second Class,163237,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
2934,US-2022-163237-OTH-GUM-21000,07-08-2024,30-01-2028,Second Class,163237,United States,Springfield,Virginia,22153,Other,Gulf,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8
2935,US-2022-168564-CHO-SCR-58000,08-08-2024,29-01-2028,Same Day,168564,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
9904,US-2024-129833-CHO-SCR-58000,09-12-2025,07-06-2030,Standard Class,129833,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
9905,US-2024-103814-CHO-SCR-58000,09-12-2025,08-06-2030,Standard Class,103814,United States,Park Ridge,Illinois,60068,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
9906,US-2024-139199-CHO-MIL-31000,09-12-2025,05-06-2030,Standard Class,139199,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
491,US-2021-133963-CHO-TRI-54000,18-05-2024,12-11-2026,Second Class,133963,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
492,US-2021-103373-CHO-FUD-51000,18-05-2024,14-11-2026,Standard Class,103373,United States,Cleveland,Ohio,44105,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
493,US-2021-107699-CHO-SCR-58000,19-05-2024,13-11-2026,Standard Class,107699,United States,Midland,Michigan,48640,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
2412,US-2022-163433-CHO-SCR-58000,18-04-2024,13-10-2027,Second Class,163433,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
2413,US-2022-115742-CHO-FUD-51000,18-04-2024,13-10-2027,Standard Class,115742,United States,New Albany,Indiana,47150,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
2414,US-2022-115742-CHO-FUD-51000,18-04-2024,13-10-2027,Standard Class,115742,United States,New Albany,Indiana,47150,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
4329,US-2023-168956-CHO-NUT-13000,16-02-2025,12-08-2028,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
4330,US-2023-168956-CHO-TRI-54000,16-02-2025,12-08-2028,Standard Class,168956,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
4331,US-2023-105781-CHO-SCR-58000,16-02-2025,12-08-2028,Standard Class,105781,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
494,US-2021-130155-CHO-SCR-58000,19-05-2024,12-11-2026,First Class,130155,United States,Virginia Beach,Virginia,23464,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
495,US-2021-114188-CHO-SCR-58000,20-05-2024,12-11-2026,Second Class,114188,United States,Dover,New Hampshire,3820,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
496,US-2021-130673-OTH-KAZ-38000,20-05-2024,12-11-2026,Second Class,130673,United States,San Marcos,Texas,78666,Other,Interior,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9
2939,US-2022-168564-CHO-SCR-58000,08-08-2024,29-01-2028,Same Day,168564,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
2940,US-2022-168564-CHO-NUT-13000,08-08-2024,29-01-2028,Same Day,168564,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
2941,US-2022-127544-CHO-SCR-58000,08-08-2024,02-02-2028,Standard Class,127544,United States,Utica,New York,13501,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
3979,US-2022-104346-CHO-SCR-58000,11-12-2024,07-06-2028,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
3980,US-2022-104346-CHO-MIL-31000,11-12-2024,07-06-2028,Standard Class,104346,United States,Colorado Springs,Colorado,80906,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2066,US-2022-149811-CHO-TRI-54000,04-01-2024,03-07-2027,Standard Class,149811,United States,Woodbury,Minnesota,55125,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
2067,US-2022-154970-CHO-TRI-54000,05-01-2024,03-07-2027,Standard Class,154970,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
2068,US-2022-158701-CHO-MIL-31000,05-01-2024,03-07-2027,Standard Class,158701,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
2415,US-2022-163433-CHO-SCR-58000,18-04-2024,13-10-2027,Second Class,163433,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2416,US-2022-163433-CHO-MIL-31000,18-04-2024,13-10-2027,Second Class,163433,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2417,US-2022-163433-CHO-SCR-58000,18-04-2024,13-10-2027,Second Class,163433,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
845,US-2021-133690-CHO-MIL-31000,03-08-2024,26-01-2027,First Class,133690,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
846,US-2021-133690-CHO-MIL-31000,03-08-2024,26-01-2027,First Class,133690,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
847,US-2021-125612-CHO-SCR-58000,03-08-2024,29-01-2027,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
497,US-2021-114188-OTH-KAZ-38000,20-05-2024,12-11-2026,Second Class,114188,United States,Dover,New Hampshire,3820,Other,Atlantic,OTH-KAZ-38000,Kazookles,13,4,1,12
498,US-2021-114188-CHO-TRI-54000,20-05-2024,12-11-2026,Second Class,114188,United States,Dover,New Hampshire,3820,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7
499,US-2021-130673-CHO-SCR-58000,20-05-2024,12-11-2026,Second Class,130673,United States,San Marcos,Texas,78666,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
848,US-2021-128986-CHO-NUT-13000,03-08-2024,26-01-2027,Second Class,128986,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
849,US-2021-125612-CHO-FUD-51000,03-08-2024,29-01-2027,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
850,US-2021-125612-CHO-FUD-51000,03-08-2024,29-01-2027,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,36,10,24,12
2418,US-2022-163433-CHO-FUD-51000,18-04-2024,13-10-2027,Second Class,163433,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
2419,US-2022-115742-CHO-FUD-51000,18-04-2024,13-10-2027,Standard Class,115742,United States,New Albany,Indiana,47150,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
2420,US-2022-115742-CHO-SCR-58000,18-04-2024,13-10-2027,Standard Class,115742,United States,New Albany,Indiana,47150,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
500,US-2021-130673-CHO-SCR-58000,20-05-2024,12-11-2026,Second Class,130673,United States,San Marcos,Texas,78666,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
501,US-2021-130673-CHO-SCR-58000,20-05-2024,12-11-2026,Second Class,130673,United States,San Marcos,Texas,78666,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
502,CA-2021-166695-CHO-SCR-58000,20-05-2024,14-11-2026,Standard Class,166695,Canada,Vancouver,British Columbia,V6Z,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8
2421,US-2022-134271-CHO-SCR-58000,18-04-2024,14-10-2027,Second Class,134271,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2422,US-2022-142601-CHO-MIL-31000,18-04-2024,11-10-2027,Second Class,142601,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2423,US-2022-163433-CHO-TRI-54000,18-04-2024,13-10-2027,Second Class,163433,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
5034,US-2023-107146-CHO-TRI-54000,17-06-2025,09-12-2028,First Class,107146,United States,Longmont,Colorado,80501,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
5035,US-2023-129861-CHO-MIL-31000,17-06-2025,13-12-2028,Standard Class,129861,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
5036,US-2023-111682-CHO-MIL-31000,17-06-2025,08-12-2028,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
4729,US-2023-160500-CHO-SCR-58000,05-05-2025,28-10-2028,First Class,160500,United States,Encinitas,California,92024,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
4730,US-2023-105662-SUG-EVE-47000,05-05-2025,29-10-2028,Standard Class,105662,United States,Tallahassee,Florida,32303,Sugar,Gulf,SUG-EVE-47000,Everlasting Gobstopper,40,4,32,8
4731,US-2023-145247-CHO-MIL-31000,05-05-2025,27-10-2028,First Class,145247,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9611,US-2024-148992-CHO-SCR-58000,23-11-2025,20-05-2030,Standard Class,148992,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
9612,US-2024-167017-CHO-FUD-51000,23-11-2025,18-05-2030,First Class,167017,United States,Roseville,Michigan,48066,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
9613,US-2024-119004-CHO-SCR-58000,23-11-2025,21-05-2030,Standard Class,119004,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8
1943,US-2021-146864-SUG-NER-92000,22-12-2024,18-06-2027,Standard Class,146864,United States,New York City,New York,10024,Sugar,Atlantic,SUG-NER-92000,Nerds,6,4,2.8,3.2
1944,US-2021-154158-CHO-TRI-54000,23-12-2024,19-06-2027,Second Class,154158,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
1945,US-2021-114517-CHO-SCR-58000,23-12-2024,19-06-2027,Standard Class,114517,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
7825,US-2024-131849-CHO-SCR-58000,06-06-2025,01-12-2029,Standard Class,131849,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
7826,US-2024-109316-CHO-SCR-58000,08-06-2025,01-12-2029,First Class,109316,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
7827,US-2024-155299-OTH-LIC-15000,08-06-2025,03-12-2029,Standard Class,155299,United States,Pasadena,Texas,77506,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,40,2,20,20
1379,CA-2021-125388-CHO-SCR-58000,19-10-2024,15-04-2027,Standard Class,125388,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
1380,CA-2021-100867-CHO-FUD-51000,19-10-2024,16-04-2027,Standard Class,100867,Canada,Vancouver,British Columbia,V6G,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
1381,US-2021-169684-CHO-FUD-51000,20-10-2024,15-04-2027,First Class,169684,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
7305,US-2024-147886-CHO-SCR-58000,28-03-2025,21-09-2029,First Class,147886,United States,Fairfield,California,94533,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
7306,US-2024-147886-CHO-SCR-58000,28-03-2025,21-09-2029,First Class,147886,United States,Fairfield,California,94533,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
7307,US-2024-147886-CHO-SCR-58000,28-03-2025,21-09-2029,First Class,147886,United States,Fairfield,California,94533,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
3472,US-2022-155068-CHO-SCR-58000,23-10-2024,14-04-2028,Same Day,155068,United States,Lakeland,Florida,33801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
3473,US-2022-109190-CHO-SCR-58000,23-10-2024,19-04-2028,Standard Class,109190,United States,Lubbock,Texas,79424,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
3474,US-2022-142692-CHO-SCR-58000,23-10-2024,19-04-2028,Standard Class,142692,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
6602,CA-2023-124626-CHO-SCR-58000,10-12-2025,06-06-2029,Standard Class,124626,Canada,St. John's,Newfoundland and Labrador,A0A,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20,8.8
6603,US-2023-162187-CHO-SCR-58000,11-12-2025,02-06-2029,Same Day,162187,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
6604,US-2023-165330-CHO-MIL-31000,11-12-2025,02-06-2029,Same Day,165330,United States,Anaheim,California,92804,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2603,US-2022-111339-CHO-SCR-58000,29-05-2024,21-11-2027,First Class,111339,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
2604,US-2022-120880-CHO-SCR-58000,29-05-2024,24-11-2027,Standard Class,120880,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
2605,US-2022-111339-CHO-FUD-51000,29-05-2024,21-11-2027,First Class,111339,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
1208,US-2021-163650-CHO-SCR-58000,23-09-2024,18-03-2027,First Class,163650,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
1209,US-2021-147900-OTH-LIC-15000,23-09-2024,21-03-2027,Standard Class,147900,United States,Lakewood,Ohio,44107,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,180,9,90,90
1210,US-2021-116904-CHO-NUT-13000,23-09-2024,21-03-2027,Standard Class,116904,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
9749,US-2024-112347-CHO-SCR-58000,02-12-2025,29-05-2030,Standard Class,112347,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
9750,US-2024-102379-CHO-SCR-58000,02-12-2025,29-05-2030,Standard Class,102379,United States,Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9
9751,US-2024-112347-CHO-MIL-31000,02-12-2025,29-05-2030,Standard Class,112347,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
2430,US-2022-155369-CHO-TRI-54000,19-04-2024,16-10-2027,Standard Class,155369,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
2431,US-2022-155369-CHO-TRI-54000,19-04-2024,16-10-2027,Standard Class,155369,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
2432,US-2022-149342-CHO-TRI-54000,20-04-2024,16-10-2027,Standard Class,149342,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
8179,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
8180,US-2024-104731-CHO-FUD-51000,21-07-2025,17-01-2030,Standard Class,104731,United States,Salem,Virginia,24153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
8181,US-2024-145093-CHO-MIL-31000,21-07-2025,16-01-2030,Standard Class,145093,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1915,US-2021-136567-CHO-SCR-58000,20-12-2024,13-06-2027,First Class,136567,United States,Harrisonburg,Virginia,22801,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
1916,US-2021-120852-CHO-SCR-58000,20-12-2024,17-06-2027,Standard Class,120852,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
1917,US-2021-134551-CHO-MIL-31000,20-12-2024,17-06-2027,Standard Class,134551,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
2086,US-2022-137526-CHO-MIL-31000,13-01-2024,10-07-2027,Standard Class,137526,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
